Time, InitialDerivativeIntegrator1_init_cond, InitialDerivativeIntegrator1_t_o, x1, x2
0.8100000000000005, 0, 2, 0.5551419489116318, 1.4448356595290752
0.8200000000000005, 0, 2, 0.5595683606629696, 1.4404094705774844
0.8300000000000005, 0, 2, 0.5639507288796463, 1.43602732294366
0.8400000000000005, 0, 2, 0.5682894918021723, 1.43168877840915
0.8500000000000005, 0, 2, 0.572585083310492, 1.4273934031158493
0.8600000000000005, 0, 2, 0.5768379329673721, 1.4231407675226126
0.8700000000000006, 0, 2, 0.5810484660613578, 1.4189304463623014
0.8800000000000006, 0, 2, 0.585217103649303, 1.4147620185992555
0.8900000000000006, 0, 2, 0.5893442625984752, 1.4106350673871897
0.9000000000000006, 0, 2, 0.5934303556282432, 1.4065491800275094
0.9100000000000006, 0, 2, 0.5974757913513495, 1.402503947928039
0.9200000000000006, 0, 2, 0.6014809743147718, 1.3984989665621637
0.9300000000000006, 0, 2, 0.6054463050401774, 1.3945338354283758
0.9400000000000006, 0, 2, 0.6093721800639768, 1.3906081580102243
0.9500000000000006, 0, 2, 0.6132589919769769, 1.3867215417366627
0.9600000000000006, 0, 2, 0.6171071294636407, 1.3828735979427926
0.9700000000000006, 0, 2, 0.6209169773409559, 1.3790639418309958
0.9800000000000006, 0, 2, 0.6246889165969172, 1.3752921924324535
0.9900000000000007, 0, 2, 0.628423324428625, 1.371557972569052
1.0000000000000007, 0, 2, 0.6321205742800061, 1.3678609088156612
1.0100000000000007, 0, 2, 0.6357810358791577, 1.364200631462794
1.0200000000000007, 0, 2, 0.6394050752753208, 1.3605767744796338
1.0300000000000007, 0, 2, 0.6429930548754854, 1.3569889754774325
1.0400000000000007, 0, 2, 0.6465453334806318, 1.3534368756732693
1.0500000000000007, 0, 2, 0.6500622663216106, 1.3499201198541744
1.0600000000000007, 0, 2, 0.6535442050946662, 1.3464383563416054
1.0700000000000007, 0, 2, 0.6569914979966067, 1.3429912369562804
1.0800000000000007, 0, 2, 0.6604044897596242, 1.339578416983359
1.0900000000000007, 0, 2, 0.6637835216857676, 1.3361995551379717
1.1000000000000008, 0, 2, 0.6671289316810739, 1.3328543135310897
1.1100000000000008, 0, 2, 0.6704410542893586, 1.3295423576357366
1.1200000000000008, 0, 2, 0.6737202207256705, 1.3262633562535346
